blockNumber,timestamp, inputAmount,inputInUSD,outputAmount,outputInUSD,slippage,slippageIsAcceptable
12804337,1625913392,100000000000000000000000000,101798987686165492900000000,401550023189274546701636,101093963303373549881239205,0.00697395135925416,false
12804381,1625913436,100000000000000000000000000,101798987686165492900000000,401519532804801536562624,101090913308823977288959922,0.007004332577136951,false
12804425,1625913480,100000000000000000000000000,101798987686165492900000000,401489050406600223828425,101087860345239890091766344,0.00703474520577374,false
12804469,1625913524,100000000000000000000000000,101798987686165492900000000,401458575991315265292395,101084804413129551849049839,0.007065189245626824,false
12804513,1625913568,100000000000000000000000000,101798987686165492900000000,401428109555593261260144,101081745513000253823158728,0.007095664697173154,false
12804557,1625913612,100000000000000000000000000,101798987686165492900000000,401397651096082754103862,101078683645358315178912363,0.007126171560904115,false
12804601,1625913656,100000000000000000000000000,101798987686165492900000000,401367200609434226817984,101075618810709083805573233,0.00715670983732597,false
12804645,1625913700,100000000000000000000000000,101798987686165492900000000,401336758092300101576174,101072551009556936515288105,0.007187279526959411,false
12804689,1625913744,100000000000000000000000000,101798987686165492900000000,401306323541334738289640,101069480242405279795398456,0.007217880630340234,false
12804733,1625913788,100000000000000000000000000,101798987686165492900000000,401275896953194433166766,101066406509756550198638599,0.007248513148018443,false
12804777,1625913832,100000000000000000000000000,101798987686165492900000000,401245478324537417274075,101063329812112214754689304,0.007279177080558696,false
12804821,1625913876,100000000000000000000000000,101798987686165492900000000,401215067652023855098506,101060250149972771407915376,0.0073098724285407535,false
12804865,1625913920,100000000000000000000000000,101798987686165492900000000,401184664932315843111012,101057167523837750012008416,0.007340599192558583,false
12804909,1625913964,100000000000000000000000000,101798987686165492900000000,401154270162077408331478,101054081934205712013400998,0.0073713573732210325,false
12804953,1625914008,100000000000000000000000000,101798987686165492900000000,401123883337974506894952,101050993381574251591842454,0.007402146971151158,false
12804997,1625914052,100000000000000000000000000,101798987686165492900000000,401093504456675022619193,101047901866439995996289870,0.007432967986987338,false
12805041,1625914096,100000000000000000000000000,101798987686165492900000000,401063133514848765573537,101044807389298605644999539,0.007463820421382383,false
12805085,1625914140,100000000000000000000000000,101798987686165492900000000,401032770509167470649062,101041709950644775307186697,0.0074947042750030946,false
12805129,1625914184,100000000000000000000000000,101798987686165492900000000,401002415436304796130080,101038609550972233933360076,0.0075256195485318145,false
12805173,1625914228,100000000000000000000000000,101798987686165492900000000,400972068292936322266923,101035506190773745527022049,0.007556566242664653,false
12805217,1625914272,100000000000000000000000000,101798987686165492900000000,400941729075739549850052,101032399870541109407396070,0.007587544358113485,false
12805261,1625914316,100000000000000000000000000,101798987686165492900000000,400911397781393898785454,101029290590765160884954573,0.007618553895603508,false
12805305,1625914360,100000000000000000000000000,101798987686165492900000000,400881074406580706671363,101026178351935771597942496,0.007649594855875463,false
12805349,1625914404,100000000000000000000000000,101798987686165492900000000,400850758947983227376269,101023063154541850091147244,0.007680667239684302,false
12805393,1625914448,100000000000000000000000000,101798987686165492900000000,400820451402286629618238,101019944999071342149676900,0.0077117710477996315,false
12805437,1625914492,100000000000000000000000000,101798987686165492900000000,400790151766177995545528,101016823886011231428233544,0.007742906281005935,false
12805481,1625914536,100000000000000000000000000,101798987686165492900000000,400759860036346319318507,101013699815847539829887135,0.007774072940101906,false
12805525,1625914580,100000000000000000000000000,101798987686165492900000000,400729576209482505692865,101010572789065328085520346,0.007805271025901117,false
12805569,1625914624,100000000000000000000000000,101798987686165492900000000,400699300282279368604125,101007442806148696184144364,0.007836500539231572,false
12805613,1625914668,100000000000000000000000000,101798987686165492900000000,400669032251431629753447,101004309867580783538730980,0.007867761480936375,false
12805657,1625914712,100000000000000000000000000,101798987686165492900000000,400638772113635917194729,101001173973843770091647661,0.007899053851872395,false
12805701,1625914756,100000000000000000000000000,101798987686165492900000000,400608519865590763922994,100998035125418876285574273,0.007930377652911824,false
12805745,1625914800,100000000000000000000000000,101798987686165492900000000,400578275503996606464069,100994893322786363665078643,0.007961732884940842,false
12805789,1625914844,100000000000000000000000000,101798987686165492900000000,400548039025555783465559,100991748566425535280113257,0.007993119548861172,false
12805833,1625914888,100000000000000000000000000,101798987686165492900000000,400517810426972534289100,100988600856814736425415526,0.00802453764558786,false
12805877,1625914932,100000000000000000000000000,101798987686165492900000000,400487589704952997603902,100985450194431354739698835,0.008055987176051715,false
12805921,1625914976,100000000000000000000000000,101798987686165492900000000,400457376856205209981580,100982296579751820988195639,0.008087468141197318,false
12805965,1625915020,100000000000000000000000000,101798987686165492900000000,400427171877439104492260,100979140013251609181100943,0.008118980541984122,false
12806009,1625915064,100000000000000000000000000,101798987686165492900000000,400396974765366509301975,100975980495405237384605979,0.008150524379386459,false
12806053,1625915108,100000000000000000000000000,101798987686165492900000000,400366785516701146271339,100972815732456946947306476,0.008182122561557703,false
12806097,1625915152,100000000000000000000000000,101798987686165492900000000,400336604128158629555495,100969645346789759136069743,0.008213778869156974,false
12806141,1625915196,100000000000000000000000000,101798987686165492900000000,400306430596456464205349,100966474382790588250740707,0.008245442939986525,false
12806185,1625915240,100000000000000000000000000,101798987686165492900000000,400276264918314044770074,100963302840438885222442624,0.00827711477552695,false
12806229,1625915284,100000000000000000000000000,101798987686165492900000000,400246107090452653900892,100960130719713890995775818,0.008308794377262174,false
12806273,1625915328,100000000000000000000000000,101798987686165492900000000,400215957109595460956126,100956958020594636012473975,0.008340481746677453,false
12806317,1625915372,100000000000000000000000000,101798987686165492900000000,400185814972467520607529,100953784743059941041583257,0.008372176885261817,false
12806361,1625915416,100000000000000000000000000,101798987686165492900000000,400155680675795771447880,100950610887088416784335921,0.008403879794506297,false
12806405,1625915460,100000000000000000000000000,101798987686165492900000000,400125554216309034599848,100947436452658464365985599,0.008435590475904586,false
12806449,1625915504,100000000000000000000000000,101798987686165492900000000,400095435590738012326128,100944261439748274818195883,0.008467308930952822,false
12806493,1625915548,100000000000000000000000000,101798987686165492900000000,400065324795815286640840,100941085848335830079727522,0.008499035161150026,false
12806537,1625915592,100000000000000000000000000,101798987686165492900000000,400035221828275317922195,100937909678398902288974715,0.008530769167997443,false
12806581,1625915636,100000000000000000000000000,101798987686165492900000000,400005126684854443526421,100934732929915054366730211,0.008562510952999203,false
12806625,1625915680,100000000000000000000000000,101798987686165492900000000,399975039362290876402960,100931555602861639867205031,0.008594260517661656,false
